age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4,technician,married,secondary,no,363,yes,no,cellular,2,feb,4,1,180,3,failure,no
4,blue-collar,married,secondary,no,1288,yes,no,telephone,2,feb,1,1,-1,0,unknown,no
5,technician,married,secondary,yes,-308,no,no,cellular,2,feb,5,1,-1,0,unknown,yes
4,technician,married,secondary,no,349,yes,yes,cellular,2,feb,2,1,273,1,failure,no
2,management,married,tertiary,no,495,no,no,cellular,2,feb,4,1,-1,0,unknown,no
2,admin.,single,secondary,no,79,no,no,cellular,2,feb,5,1,-1,0,unknown,no
4,admin.,married,secondary,no,877,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
5,retired,married,secondary,no,0,no,no,cellular,2,feb,1,1,-1,0,unknown,no
3,blue-collar,married,primary,no,89,yes,no,cellular,2,feb,5,1,245,4,failure,no
5,retired,divorced,tertiary,no,979,yes,no,cellular,2,feb,4,1,-1,0,unknown,no
3,management,married,tertiary,no,432,yes,yes,cellular,2,feb,2,1,-1,0,unknown,no
4,blue-collar,married,secondary,no,196,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
2,management,single,tertiary,no,361,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
1,student,single,secondary,no,2162,no,no,telephone,2,feb,3,1,-1,0,unknown,no
3,unemployed,married,primary,no,941,no,no,cellular,2,feb,4,1,-1,0,unknown,no
2,management,married,tertiary,no,0,no,no,cellular,2,feb,4,1,-1,0,unknown,no
2,admin.,single,secondary,no,1,no,no,cellular,2,feb,1,1,208,1,failure,no
3,technician,married,secondary,no,20,no,no,cellular,2,feb,3,1,-1,0,unknown,no
1,student,single,secondary,no,148,no,no,cellular,2,feb,5,1,-1,0,unknown,no
5,management,divorced,tertiary,no,446,no,no,cellular,2,feb,3,1,-1,0,unknown,no
4,services,married,secondary,no,1555,no,no,cellular,2,feb,2,1,-1,0,unknown,no
5,admin.,married,secondary,no,-185,no,no,cellular,2,feb,2,1,-1,0,unknown,no
4,blue-collar,single,secondary,no,-269,no,no,cellular,2,feb,3,1,263,3,other,no
4,services,divorced,secondary,no,-179,no,no,cellular,2,feb,3,1,214,2,failure,no
5,management,married,secondary,no,-264,no,yes,cellular,2,feb,3,1,-1,0,unknown,no
5,retired,married,secondary,no,1495,no,no,cellular,2,feb,4,1,-1,0,unknown,yes
3,management,married,tertiary,no,572,no,no,cellular,2,feb,2,3,5,2,other,no
4,technician,divorced,secondary,no,129,no,no,cellular,2,feb,2,2,222,2,failure,no
3,services,married,secondary,no,812,yes,yes,cellular,2,feb,2,2,-1,0,unknown,no
1,technician,single,tertiary,no,2325,no,no,cellular,2,feb,2,1,-1,0,unknown,yes
3,services,single,secondary,no,21,yes,no,cellular,2,feb,2,1,271,2,other,no
3,admin.,divorced,secondary,no,7,yes,no,cellular,2,feb,5,1,-1,0,unknown,no
1,management,single,tertiary,no,212,no,no,cellular,2,feb,1,1,-1,0,unknown,no
3,blue-collar,married,secondary,no,757,yes,no,cellular,2,feb,2,1,272,1,failure,no
3,management,married,tertiary,no,1198,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
5,services,divorced,secondary,no,218,yes,no,cellular,2,feb,2,2,249,2,failure,no
3,blue-collar,married,secondary,no,520,yes,no,cellular,2,feb,1,1,255,2,failure,no
4,management,single,tertiary,no,86,no,no,cellular,2,feb,5,1,-1,0,unknown,yes
2,technician,single,secondary,no,118,no,no,cellular,2,feb,1,1,-1,0,unknown,no
5,housemaid,married,secondary,no,5,no,no,cellular,2,feb,4,1,206,2,failure,no
3,admin.,married,secondary,no,-206,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
4,admin.,married,secondary,no,1097,yes,yes,cellular,2,feb,3,1,208,1,failure,no
3,admin.,married,secondary,no,5,no,no,cellular,2,feb,3,1,-1,0,unknown,no
5,management,divorced,tertiary,no,347,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
4,admin.,divorced,secondary,no,814,yes,no,cellular,2,feb,4,5,-1,0,unknown,no
5,technician,married,secondary,no,279,no,yes,cellular,2,feb,1,1,203,3,failure,no
3,blue-collar,single,primary,no,367,no,no,cellular,2,feb,3,1,221,1,failure,no
2,management,married,secondary,no,0,no,no,cellular,2,feb,4,1,-1,0,unknown,no
1,admin.,single,secondary,no,53,no,no,cellular,2,feb,1,1,-1,0,unknown,no
3,services,single,tertiary,no,1222,yes,no,cellular,2,feb,4,1,242,2,failure,no
5,retired,married,primary,no,866,no,yes,cellular,2,feb,1,1,208,1,other,no
3,services,divorced,secondary,no,0,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
4,unemployed,married,secondary,no,0,yes,no,cellular,2,feb,5,1,272,1,failure,yes
4,technician,married,secondary,no,-1317,yes,no,cellular,2,feb,5,1,-1,0,unknown,no
3,services,married,secondary,no,0,yes,yes,cellular,2,feb,4,2,-1,0,unknown,no
5,unemployed,married,secondary,no,0,no,no,telephone,2,feb,5,1,-1,0,unknown,yes
5,self-employed,married,tertiary,no,451,yes,no,cellular,2,feb,2,1,249,2,failure,no
2,management,married,tertiary,no,1852,no,no,cellular,2,feb,3,2,-1,0,unknown,no
1,technician,single,secondary,no,3244,no,no,cellular,2,feb,2,1,5,1,failure,no
5,technician,married,secondary,no,1490,yes,no,cellular,2,feb,3,1,199,2,failure,no
4,technician,married,secondary,no,576,no,no,cellular,2,feb,4,1,-1,0,unknown,no
5,services,married,secondary,no,545,no,no,cellular,2,feb,1,1,-1,0,unknown,no
4,self-employed,married,secondary,no,289,yes,no,cellular,2,feb,4,1,-1,0,unknown,no
4,admin.,divorced,secondary,no,207,yes,no,cellular,2,feb,4,1,271,4,failure,no
2,admin.,divorced,secondary,no,714,no,no,cellular,2,feb,4,1,-1,0,unknown,no
3,services,divorced,secondary,no,490,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
5,services,married,secondary,no,1563,yes,no,cellular,2,feb,2,2,5,1,other,no
2,technician,married,secondary,no,1,no,no,cellular,2,feb,3,2,-1,0,unknown,no
5,management,divorced,tertiary,no,-207,no,no,cellular,2,feb,3,1,-1,0,unknown,no
4,blue-collar,single,secondary,no,-367,yes,no,cellular,2,feb,2,1,207,1,failure,no
3,technician,single,secondary,no,194,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
5,technician,married,secondary,no,216,yes,yes,cellular,2,feb,3,1,-1,0,unknown,no
3,admin.,divorced,secondary,no,506,yes,no,cellular,2,feb,5,2,273,1,failure,no
3,admin.,single,secondary,no,-207,no,no,cellular,2,feb,1,1,-1,0,unknown,no
3,technician,married,secondary,no,186,no,no,cellular,2,feb,3,1,-1,0,unknown,no
4,blue-collar,married,primary,no,199,yes,no,cellular,2,feb,4,1,-1,0,unknown,no
3,admin.,married,secondary,no,854,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
3,management,married,tertiary,no,106,no,no,cellular,2,feb,2,1,-1,0,unknown,no
2,technician,single,secondary,yes,25,no,no,cellular,2,feb,5,1,-1,0,unknown,no
3,student,single,tertiary,no,2103,no,no,cellular,2,feb,5,1,-1,0,unknown,yes
5,management,married,tertiary,no,363,no,no,cellular,2,feb,1,1,-1,0,unknown,no
2,blue-collar,single,secondary,no,278,no,no,cellular,2,feb,1,1,-1,0,unknown,no
4,admin.,married,secondary,no,2152,no,no,cellular,2,feb,2,1,-1,0,unknown,no
3,services,married,secondary,no,-301,no,yes,cellular,2,feb,3,1,-1,0,unknown,no
4,entrepreneur,married,primary,no,629,yes,no,cellular,2,feb,1,3,265,4,other,no
3,blue-collar,married,secondary,no,1044,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
3,blue-collar,married,secondary,no,123,yes,no,cellular,2,feb,4,1,241,3,failure,no
4,self-employed,married,tertiary,no,430,yes,no,cellular,2,feb,4,1,206,2,failure,no
4,blue-collar,married,secondary,no,578,yes,no,cellular,2,feb,1,1,250,1,failure,no
4,entrepreneur,married,secondary,no,46,no,no,cellular,2,feb,5,1,-1,0,unknown,no
5,technician,married,secondary,no,306,no,no,cellular,2,feb,2,1,-1,0,unknown,no
5,retired,single,secondary,no,2,no,no,telephone,2,feb,5,1,-1,0,unknown,yes
4,housemaid,divorced,primary,no,221,no,no,cellular,2,feb,2,1,235,1,failure,no
5,blue-collar,divorced,secondary,no,1103,yes,no,cellular,2,feb,4,1,202,4,failure,no
4,technician,married,secondary,no,332,yes,no,cellular,2,feb,4,1,269,1,success,no
5,technician,married,secondary,no,358,no,no,cellular,2,feb,2,1,216,2,failure,no
1,management,married,secondary,no,503,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
2,technician,divorced,secondary,no,2823,yes,no,cellular,2,feb,4,1,-1,0,unknown,no
3,unemployed,single,tertiary,no,97,yes,yes,cellular,2,feb,1,1,252,1,failure,no
3,technician,divorced,secondary,no,-94,yes,no,cellular,2,feb,3,1,252,2,failure,no
2,unemployed,divorced,tertiary,no,256,yes,no,cellular,2,feb,4,1,201,2,success,no
5,services,married,secondary,no,514,yes,no,cellular,2,feb,2,1,186,3,failure,no
4,blue-collar,married,primary,no,0,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
4,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
3,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,2,1,266,7,failure,no
1,management,single,tertiary,no,604,no,yes,cellular,2,feb,5,1,-1,0,unknown,no
3,technician,single,secondary,no,614,yes,no,cellular,2,feb,3,1,258,1,failure,no
2,technician,single,secondary,no,44,no,no,cellular,2,feb,3,5,175,2,failure,no
2,blue-collar,single,secondary,no,186,no,no,cellular,2,feb,4,1,-1,0,unknown,no
2,services,single,secondary,no,469,no,yes,cellular,2,feb,2,1,-1,0,unknown,no
1,student,single,secondary,no,330,no,no,telephone,2,feb,3,1,-1,0,unknown,no
5,retired,married,secondary,no,195,no,no,cellular,2,feb,1,1,-1,0,unknown,no
2,services,married,secondary,no,289,yes,no,cellular,2,feb,1,1,257,2,failure,no
3,admin.,married,tertiary,no,108,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
4,entrepreneur,married,secondary,no,583,yes,no,cellular,2,feb,5,1,258,2,failure,no
5,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,4,1,229,5,other,no
2,management,married,tertiary,no,197,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
3,self-employed,single,secondary,no,349,yes,yes,cellular,2,feb,3,1,-1,0,unknown,no
4,management,divorced,secondary,no,51,no,no,cellular,2,feb,5,1,-1,0,unknown,yes
2,blue-collar,married,secondary,no,-271,yes,yes,cellular,2,feb,2,1,252,2,failure,no
3,services,married,secondary,no,304,no,yes,cellular,2,feb,4,1,214,1,failure,no
3,technician,married,tertiary,no,447,yes,no,cellular,2,feb,4,1,269,1,failure,no
3,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,1,1,-1,0,unknown,no
3,retired,married,primary,no,407,yes,no,cellular,2,feb,3,1,271,1,failure,no
1,management,single,tertiary,no,33,no,no,cellular,2,feb,4,7,-1,0,unknown,no
5,technician,married,secondary,no,778,no,no,cellular,2,feb,4,2,208,1,failure,no
3,unemployed,married,secondary,no,533,yes,no,cellular,2,feb,5,1,272,1,failure,no
5,management,married,tertiary,no,553,yes,no,cellular,2,feb,4,1,210,3,success,no
3,management,married,tertiary,no,763,no,no,cellular,2,feb,1,1,-1,0,unknown,no
5,blue-collar,married,secondary,no,659,yes,no,cellular,2,feb,3,1,188,3,failure,no
3,services,single,secondary,no,174,yes,no,cellular,2,feb,2,1,271,2,failure,no
3,technician,single,secondary,no,210,no,no,cellular,2,feb,1,1,-1,0,unknown,no
3,admin.,married,secondary,no,-500,no,yes,cellular,2,feb,1,1,195,5,other,no
4,services,married,secondary,no,74,no,no,cellular,2,feb,3,1,-1,0,unknown,no
5,management,married,secondary,no,478,yes,no,cellular,2,feb,1,1,264,2,failure,no
3,technician,married,secondary,no,10,no,no,cellular,2,feb,1,1,161,5,other,no
1,services,married,primary,no,921,no,no,cellular,2,feb,2,1,-1,0,unknown,no
4,entrepreneur,married,primary,no,0,no,no,cellular,2,feb,1,1,-1,0,unknown,no
4,services,married,secondary,no,-75,yes,no,cellular,2,feb,2,1,252,1,failure,no
4,blue-collar,married,primary,no,1941,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
4,blue-collar,married,secondary,no,244,yes,yes,cellular,2,feb,3,1,-1,0,unknown,no
1,admin.,single,secondary,no,585,no,yes,cellular,2,feb,1,6,-1,0,unknown,no
3,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,4,1,262,3,other,no
5,management,married,primary,no,92,no,no,telephone,2,feb,5,1,-1,0,unknown,no
4,services,married,secondary,no,51,yes,yes,cellular,2,feb,2,1,262,1,failure,no
5,admin.,married,secondary,no,580,no,yes,telephone,2,feb,3,3,5,3,other,no
4,technician,married,secondary,no,1818,no,no,cellular,2,feb,3,1,241,2,other,no
4,admin.,single,secondary,no,15,no,no,cellular,2,feb,1,1,266,4,failure,no
5,management,married,primary,no,798,yes,no,telephone,2,feb,1,1,217,2,failure,no
5,self-employed,married,secondary,no,534,yes,no,cellular,2,feb,3,1,188,4,failure,no
3,admin.,married,secondary,no,96,no,no,cellular,2,feb,4,1,-1,0,unknown,yes
2,unemployed,single,secondary,no,284,yes,no,cellular,2,feb,5,1,-1,0,unknown,yes
3,blue-collar,single,secondary,no,50,no,no,telephone,2,feb,1,1,-1,0,unknown,no
3,services,single,secondary,no,-196,yes,no,cellular,2,feb,1,1,271,1,failure,no
2,technician,divorced,secondary,no,304,no,no,cellular,2,feb,2,2,-1,0,unknown,no
2,admin.,single,tertiary,no,994,no,no,cellular,2,feb,1,2,-1,0,unknown,no
2,management,married,tertiary,no,28,yes,no,cellular,2,feb,5,1,-1,0,unknown,no
2,blue-collar,married,primary,no,0,no,yes,cellular,2,feb,3,2,-1,0,unknown,no
4,management,married,tertiary,no,587,no,no,telephone,2,feb,3,1,-1,0,unknown,no
1,student,single,secondary,no,1411,no,no,cellular,2,feb,2,1,-1,0,unknown,no
4,management,single,tertiary,no,585,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
4,blue-collar,married,primary,no,575,no,no,cellular,2,feb,4,1,-1,0,unknown,no
1,technician,single,tertiary,no,-481,yes,yes,cellular,2,feb,2,1,-1,0,unknown,no
5,technician,married,secondary,no,719,yes,no,cellular,2,feb,4,1,264,1,failure,no
2,services,married,secondary,no,442,yes,no,cellular,2,feb,1,1,270,2,failure,no
4,management,single,tertiary,no,336,yes,no,cellular,2,feb,2,6,195,3,failure,no
2,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,feb,4,1,-1,0,unknown,no
3,management,married,tertiary,no,767,no,yes,cellular,2,feb,3,1,-1,0,unknown,no
1,unemployed,single,secondary,no,875,no,no,cellular,2,feb,2,1,-1,0,unknown,no
1,student,single,tertiary,no,376,no,no,telephone,2,feb,4,2,-1,0,unknown,no
2,blue-collar,married,primary,no,1873,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
1,technician,single,secondary,no,120,no,no,cellular,2,feb,2,3,-1,0,unknown,no
1,management,single,tertiary,no,761,no,no,cellular,2,feb,4,1,-1,0,unknown,no
2,technician,single,secondary,no,1327,yes,no,cellular,2,feb,1,7,-1,0,unknown,no
1,admin.,single,tertiary,no,267,no,no,cellular,2,feb,2,1,-1,0,unknown,no
4,self-employed,single,secondary,no,924,no,no,cellular,2,feb,2,1,-1,0,unknown,no
1,admin.,single,secondary,no,196,no,no,telephone,2,feb,4,1,-1,0,unknown,no
3,management,married,primary,no,243,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
2,technician,married,primary,no,1301,no,no,cellular,2,feb,1,1,-1,0,unknown,no
2,technician,married,secondary,no,723,no,no,cellular,2,feb,4,1,-1,0,unknown,no
1,management,married,tertiary,no,-45,no,no,cellular,2,feb,3,1,-1,0,unknown,no
1,services,single,secondary,no,0,no,no,cellular,2,feb,3,1,206,2,other,no
2,management,married,tertiary,no,926,no,yes,cellular,2,feb,5,2,-1,0,unknown,no
2,admin.,single,tertiary,no,5,no,yes,cellular,2,feb,1,1,206,1,failure,no
1,management,single,tertiary,no,0,no,yes,cellular,2,feb,2,1,199,1,failure,no
3,technician,married,tertiary,no,794,no,no,telephone,2,feb,3,1,-1,0,unknown,no
1,management,single,tertiary,yes,1414,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
2,admin.,married,secondary,no,643,yes,no,cellular,2,feb,4,2,-1,0,unknown,no
3,management,single,tertiary,no,-24,yes,no,cellular,2,feb,5,1,-1,0,unknown,no
5,blue-collar,married,primary,no,0,no,no,cellular,2,feb,3,1,-1,0,unknown,no
3,management,married,secondary,no,10,no,yes,cellular,2,feb,3,1,250,2,failure,no
2,unemployed,divorced,tertiary,no,182,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
3,blue-collar,married,primary,no,418,no,no,cellular,2,feb,1,2,-1,0,unknown,no
3,services,married,secondary,no,145,yes,no,cellular,2,feb,2,1,252,2,other,no
3,blue-collar,divorced,secondary,no,-224,yes,no,cellular,2,feb,2,2,-1,0,unknown,no
3,management,married,tertiary,no,853,yes,yes,cellular,2,feb,5,1,-1,0,unknown,no
3,self-employed,married,secondary,no,290,yes,no,cellular,2,feb,2,1,258,1,failure,no
4,housemaid,married,primary,no,0,no,no,telephone,2,feb,3,1,-1,0,unknown,no
3,management,married,tertiary,no,661,yes,no,cellular,2,feb,5,1,-1,0,unknown,no
5,management,married,primary,no,621,no,yes,cellular,2,feb,2,1,208,1,failure,no
2,management,single,tertiary,no,474,yes,no,cellular,2,feb,1,1,179,3,failure,no
3,admin.,married,secondary,no,131,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
3,technician,married,secondary,no,504,yes,no,cellular,2,feb,2,1,266,1,failure,no
4,blue-collar,divorced,primary,no,216,no,no,cellular,2,feb,3,1,-1,0,unknown,no
4,admin.,married,primary,no,469,yes,no,cellular,2,feb,1,1,264,10,other,no
3,technician,married,secondary,no,201,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
3,unemployed,divorced,secondary,no,1366,no,yes,cellular,2,feb,2,1,-1,0,unknown,no
5,blue-collar,married,secondary,no,410,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
1,management,single,tertiary,no,45,no,no,telephone,2,feb,3,2,-1,0,unknown,no
2,technician,single,secondary,no,775,no,no,cellular,2,feb,4,1,-1,0,unknown,no
2,management,married,tertiary,no,490,yes,no,cellular,2,feb,5,1,-1,0,unknown,no
2,services,married,secondary,no,-50,no,no,cellular,2,feb,1,1,-1,0,unknown,no
1,admin.,single,secondary,no,1027,yes,no,cellular,2,feb,3,1,-1,0,unknown,yes
5,self-employed,divorced,secondary,no,1530,no,no,cellular,2,feb,3,1,216,1,other,no
2,admin.,married,secondary,no,50,yes,no,cellular,2,feb,3,1,258,2,failure,no
2,services,single,secondary,no,125,no,no,cellular,2,feb,4,1,-1,0,unknown,no
2,management,single,tertiary,no,207,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
2,admin.,married,secondary,no,56,yes,no,cellular,2,feb,4,1,258,1,other,no
3,blue-collar,married,secondary,no,-67,no,no,cellular,2,feb,3,1,-1,0,unknown,no
3,admin.,married,secondary,no,0,yes,no,cellular,2,feb,4,2,252,1,other,no
3,housemaid,married,primary,no,1332,no,no,telephone,2,feb,2,3,-1,0,unknown,no
4,blue-collar,married,primary,no,1455,yes,no,cellular,2,feb,4,2,269,2,other,no
3,services,married,secondary,no,683,yes,no,cellular,2,feb,4,2,-1,0,unknown,no
3,management,single,tertiary,no,-145,yes,no,cellular,2,feb,4,2,196,2,failure,no
5,unemployed,married,primary,no,3175,no,no,cellular,2,feb,3,1,-1,0,unknown,no
4,management,married,tertiary,no,474,yes,yes,cellular,2,feb,3,4,264,4,failure,no
5,retired,married,primary,no,174,yes,yes,cellular,2,feb,3,2,252,1,failure,no
3,management,married,tertiary,no,543,yes,no,cellular,2,feb,4,2,262,275,other,no
3,management,married,tertiary,no,82,no,no,cellular,2,feb,2,1,178,4,success,no
5,admin.,married,secondary,no,11,no,no,cellular,2,feb,4,1,265,3,failure,no
2,technician,married,tertiary,no,-624,no,no,telephone,2,feb,1,8,-1,0,unknown,no
3,management,married,primary,no,1404,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
4,admin.,married,secondary,no,359,yes,no,cellular,2,feb,4,2,271,1,failure,no
3,management,married,tertiary,no,59,yes,yes,telephone,2,feb,4,1,213,1,failure,no
3,entrepreneur,married,tertiary,no,136,yes,yes,cellular,2,feb,2,2,-1,0,unknown,no
3,admin.,married,secondary,no,437,yes,no,cellular,2,feb,2,1,-1,0,unknown,no
2,management,married,tertiary,no,55,no,no,cellular,2,feb,2,3,-1,0,unknown,no
3,blue-collar,married,primary,no,489,yes,no,cellular,2,feb,3,1,-1,0,unknown,no
3,services,divorced,secondary,no,687,yes,no,cellular,2,feb,5,1,208,1,success,yes
4,management,married,secondary,no,991,no,no,cellular,2,feb,3,1,-1,0,unknown,no
4,admin.,single,secondary,no,303,yes,yes,cellular,2,feb,2,1,189,4,failure,no
2,management,single,tertiary,no,688,no,no,cellular,2,feb,5,1,-1,0,unknown,no
1,management,single,tertiary,no,224,yes,no,cellular,2,feb,2,3,-1,0,unknown,no
2,technician,single,tertiary,no,1625,no,no,cellular,2,feb,3,1,-1,0,unknown,no
2,management,single,tertiary,no,1021,no,no,cellular,2,feb,5,1,-1,0,unknown,no
4,management,married,secondary,yes,16,no,no,cellular,2,feb,3,2,-1,0,unknown,no
5,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,5,1,-1,0,unknown,yes
2,admin.,single,secondary,no,338,no,no,cellular,2,feb,3,2,-1,0,unknown,no
1,management,single,tertiary,no,29,no,no,cellular,2,feb,2,1,-1,0,unknown,no
1,student,single,secondary,no,1625,no,no,cellular,2,feb,3,5,-1,0,unknown,no
3,blue-collar,married,secondary,no,-42,no,yes,cellular,2,feb,5,2,193,2,other,no
4,housemaid,married,tertiary,no,40,yes,no,cellular,2,feb,1,1,-1,0,unknown,no
4,management,married,tertiary,no,0,no,no,cellular,2,feb,4,2,-1,0,unknown,no
2,blue-collar,married,secondary,no,7,yes,yes,cellular,2,feb,3,2,193,2,other,no
4,technician,single,secondary,no,257,yes,no,cellular,2,feb,1,2,-1,0,unknown,no
5,admin.,divorced,secondary,no,372,no,yes,cellular,2,feb,2,2,-1,0,unknown,no
